State FIPS Code,Name,State Abbreviation,Year,Annual Federal Minimum,Annual State Minimum,Annual Federal Average,Annual State Average,Annual Federal Maximum,Annual State Maximum
27,Minnesota,MN,1998,5.15,5.150000095,5.15,5.150000095,5.15,5.150000095
27,Minnesota,MN,1999,5.15,5.150000095,5.15,5.150000095,5.15,5.150000095
27,Minnesota,MN,2000,5.15,5.150000095,5.15,5.150000095,5.15,5.150000095
27,Minnesota,MN,2001,5.15,5.150000095,5.15,5.150000095,5.15,5.150000095
27,Minnesota,MN,2002,5.15,5.150000095,5.15,5.150000095,5.15,5.150000095
27,Minnesota,MN,2003,5.15,5.150000095,5.15,5.150000095,5.15,5.150000095
27,Minnesota,MN,2004,5.15,5.150000095,5.15,5.150000095,5.15,5.150000095
27,Minnesota,MN,2005,5.15,5.150000095,5.15,5.569178104,5.15,6.150000095
27,Minnesota,MN,2006,5.15,6.150000095,5.15,6.150000095,5.15,6.150000095
27,Minnesota,MN,2007,5.15,6.150000095,5.458767123,6.150000095,5.85,6.150000095
27,Minnesota,MN,2008,5.85,6.150000095,6.157923497,6.325956345,6.55,6.550000191
27,Minnesota,MN,2009,6.55,6.550000191,6.858767123,6.858767033,7.25,7.25
27,Minnesota,MN,2010,7.25,7.25,7.25,7.25,7.25,7.25
27,Minnesota,MN,2011,7.25,7.25,7.25,7.25,7.25,7.25
27,Minnesota,MN,2012,7.25,7.25,7.25,7.25,7.25,7.25
27,Minnesota,MN,2013,7.25,7.25,7.25,7.25,7.25,7.25
27,Minnesota,MN,2014,7.25,7.25,7.25,7.564383507,7.25,8
27,Minnesota,MN,2015,7.25,8,7.25,8.419178009,7.25,9
27,Minnesota,MN,2016,7.25,9,7.25,9,7.25,9
29,Missouri,MO,1974,2,2,2,2,2,2
29,Missouri,MO,1975,2.1,2.099999905,2.1,2.099999905,2.1,2.099999905
29,Missouri,MO,1976,2.3,2.299999952,2.3,2.299999952,2.3,2.299999952
29,Missouri,MO,1977,2.3,2.299999952,2.3,2.299999952,2.3,2.299999952
29,Missouri,MO,1978,2.65,2.650000095,2.65,2.650000095,2.65,2.650000095
29,Missouri,MO,1979,2.9,2.900000095,2.9,2.900000095,2.9,2.900000095
29,Missouri,MO,1980,3.1,3.099999905,3.1,3.099999905,3.1,3.099999905
29,Missouri,MO,1981,3.35,3.349999905,3.35,3.349999905,3.35,3.349999905
29,Missouri,MO,1982,3.35,3.349999905,3.35,3.349999905,3.35,3.349999905
29,Missouri,MO,1983,3.35,3.349999905,3.35,3.349999905,3.35,3.349999905
29,Missouri,MO,1984,3.35,3.349999905,3.35,3.349999905,3.35,3.349999905
29,Missouri,MO,1985,3.35,3.349999905,3.35,3.349999905,3.35,3.349999905
29,Missouri,MO,1986,3.35,3.349999905,3.35,3.349999905,3.35,3.349999905
29,Missouri,MO,1987,3.35,3.349999905,3.35,3.349999905,3.35,3.349999905
29,Missouri,MO,1988,3.35,3.349999905,3.35,3.349999905,3.35,3.349999905
29,Missouri,MO,1989,3.35,3.349999905,3.35,3.349999905,3.35,3.349999905
29,Missouri,MO,1990,3.35,3.349999905,3.689041096,3.689041138,3.8,3.799999952
29,Missouri,MO,1991,3.8,3.799999952,4.139041096,4.139040947,4.25,4.25
29,Missouri,MO,1992,4.25,4.25,4.25,4.25,4.25,4.25
29,Missouri,MO,1993,4.25,4.25,4.25,4.25,4.25,4.25
29,Missouri,MO,1994,4.25,4.25,4.25,4.25,4.25,4.25
29,Missouri,MO,1995,4.25,4.25,4.25,4.25,4.25,4.25
29,Missouri,MO,1996,4.25,4.25,4.37568306,4.375682831,4.75,4.75
29,Missouri,MO,1997,4.75,4.75,4.88369863,4.883698463,5.15,5.150000095
29,Missouri,MO,1998,5.15,5.150000095,5.15,5.150000095,5.15,5.150000095
29,Missouri,MO,1999,5.15,5.150000095,5.15,5.150000095,5.15,5.150000095
29,Missouri,MO,2000,5.15,5.150000095,5.15,5.150000095,5.15,5.150000095
29,Missouri,MO,2001,5.15,5.150000095,5.15,5.150000095,5.15,5.150000095
29,Missouri,MO,2002,5.15,5.150000095,5.15,5.150000095,5.15,5.150000095
29,Missouri,MO,2003,5.15,5.150000095,5.15,5.150000095,5.15,5.150000095
29,Missouri,MO,2004,5.15,5.150000095,5.15,5.150000095,5.15,5.150000095
29,Missouri,MO,2005,5.15,5.150000095,5.15,5.150000095,5.15,5.150000095
29,Missouri,MO,2006,5.15,5.150000095,5.15,5.150000095,5.15,5.150000095
29,Missouri,MO,2007,5.15,6.5,5.458767123,6.5,5.85,6.5
29,Missouri,MO,2008,5.85,6.650000095,6.157923497,6.650000095,6.55,6.650000095
29,Missouri,MO,2009,6.55,7.050000191,6.858767123,7.138219357,7.25,7.25
29,Missouri,MO,2010,7.25,7.25,7.25,7.25,7.25,7.25
29,Missouri,MO,2011,7.25,7.25,7.25,7.25,7.25,7.25
29,Missouri,MO,2012,7.25,7.25,7.25,7.25,7.25,7.25
29,Missouri,MO,2013,7.25,7.349999905,7.25,7.349999905,7.25,7.349999905
29,Missouri,MO,2014,7.25,7.5,7.25,7.5,7.25,7.5
29,Missouri,MO,2015,7.25,7.5,7.25,7.520547867,7.25,7.650000095
29,Missouri,MO,2016,7.25,7.650000095,7.25,7.650000095,7.25,7.650000095
28,Mississippi,MS,1974,2,2,2,2,2,2
28,Mississippi,MS,1975,2.1,2.099999905,2.1,2.099999905,2.1,2.099999905
28,Mississippi,MS,1976,2.3,2.299999952,2.3,2.299999952,2.3,2.299999952
28,Mississippi,MS,1977,2.3,2.299999952,2.3,2.299999952,2.3,2.299999952
28,Mississippi,MS,1978,2.65,2.650000095,2.65,2.650000095,2.65,2.650000095
28,Mississippi,MS,1979,2.9,2.900000095,2.9,2.900000095,2.9,2.900000095
28,Mississippi,MS,1980,3.1,3.099999905,3.1,3.099999905,3.1,3.099999905
28,Mississippi,MS,1981,3.35,3.349999905,3.35,3.349999905,3.35,3.349999905
28,Mississippi,MS,1982,3.35,3.349999905,3.35,3.349999905,3.35,3.349999905
28,Mississippi,MS,1983,3.35,3.349999905,3.35,3.349999905,3.35,3.349999905
28,Mississippi,MS,1984,3.35,3.349999905,3.35,3.349999905,3.35,3.349999905
28,Mississippi,MS,1985,3.35,3.349999905,3.35,3.349999905,3.35,3.349999905
28,Mississippi,MS,1986,3.35,3.349999905,3.35,3.349999905,3.35,3.349999905
28,Mississippi,MS,1987,3.35,3.349999905,3.35,3.349999905,3.35,3.349999905
28,Mississippi,MS,1988,3.35,3.349999905,3.35,3.349999905,3.35,3.349999905
28,Mississippi,MS,1989,3.35,3.349999905,3.35,3.349999905,3.35,3.349999905
28,Mississippi,MS,1990,3.35,3.349999905,3.689041096,3.689041138,3.8,3.799999952
28,Mississippi,MS,1991,3.8,3.799999952,4.139041096,4.139040947,4.25,4.25
28,Mississippi,MS,1992,4.25,4.25,4.25,4.25,4.25,4.25
28,Mississippi,MS,1993,4.25,4.25,4.25,4.25,4.25,4.25
28,Mississippi,MS,1994,4.25,4.25,4.25,4.25,4.25,4.25
28,Mississippi,MS,1995,4.25,4.25,4.25,4.25,4.25,4.25
28,Mississippi,MS,1996,4.25,4.25,4.37568306,4.375682831,4.75,4.75
28,Mississippi,MS,1997,4.75,4.75,4.88369863,4.883698463,5.15,5.150000095
28,Mississippi,MS,1998,5.15,5.150000095,5.15,5.150000095,5.15,5.150000095
28,Mississippi,MS,1999,5.15,5.150000095,5.15,5.150000095,5.15,5.150000095
28,Mississippi,MS,2000,5.15,5.150000095,5.15,5.150000095,5.15,5.150000095
28,Mississippi,MS,2001,5.15,5.150000095,5.15,5.150000095,5.15,5.150000095
28,Mississippi,MS,2002,5.15,5.150000095,5.15,5.150000095,5.15,5.150000095
28,Mississippi,MS,2003,5.15,5.150000095,5.15,5.150000095,5.15,5.150000095
28,Mississippi,MS,2004,5.15,5.150000095,5.15,5.150000095,5.15,5.150000095
28,Mississippi,MS,2005,5.15,5.150000095,5.15,5.150000095,5.15,5.150000095
28,Mississippi,MS,2006,5.15,5.150000095,5.15,5.150000095,5.15,5.150000095
28,Mississippi,MS,2007,5.15,5.150000095,5.458767123,5.458766937,5.85,5.849999905
28,Mississippi,MS,2008,5.85,5.849999905,6.157923497,6.157923698,6.55,6.550000191
28,Mississippi,MS,2009,6.55,6.550000191,6.858767123,6.858767033,7.25,7.25
28,Mississippi,MS,2010,7.25,7.25,7.25,7.25,7.25,7.25
28,Mississippi,MS,2011,7.25,7.25,7.25,7.25,7.25,7.25
28,Mississippi,MS,2012,7.25,7.25,7.25,7.25,7.25,7.25
28,Mississippi,MS,2013,7.25,7.25,7.25,7.25,7.25,7.25
28,Mississippi,MS,2014,7.25,7.25,7.25,7.25,7.25,7.25
28,Mississippi,MS,2015,7.25,7.25,7.25,7.25,7.25,7.25
28,Mississippi,MS,2016,7.25,7.25,7.25,7.25,7.25,7.25
30,Montana,MT,1974,2,2,2,2,2,2
30,Montana,MT,1975,2.1,2.099999905,2.1,2.099999905,2.1,2.099999905
30,Montana,MT,1976,2.3,2.299999952,2.3,2.299999952,2.3,2.299999952
30,Montana,MT,1977,2.3,2.299999952,2.3,2.299999952,2.3,2.299999952
30,Montana,MT,1978,2.65,2.650000095,2.65,2.650000095,2.65,2.650000095
30,Montana,MT,1979,2.9,2.900000095,2.9,2.900000095,2.9,2.900000095
30,Montana,MT,1980,3.1,3.099999905,3.1,3.099999905,3.1,3.099999905
30,Montana,MT,1981,3.35,3.349999905,3.35,3.349999905,3.35,3.349999905
30,Montana,MT,1982,3.35,3.349999905,3.35,3.349999905,3.35,3.349999905
30,Montana,MT,1983,3.35,3.349999905,3.35,3.349999905,3.35,3.349999905
30,Montana,MT,1984,3.35,3.349999905,3.35,3.349999905,3.35,3.349999905
30,Montana,MT,1985,3.35,3.349999905,3.35,3.349999905,3.35,3.349999905
30,Montana,MT,1986,3.35,3.349999905,3.35,3.349999905,3.35,3.349999905
30,Montana,MT,1987,3.35,3.349999905,3.35,3.349999905,3.35,3.349999905
30,Montana,MT,1988,3.35,3.349999905,3.35,3.349999905,3.35,3.349999905
30,Montana,MT,1989,3.35,3.349999905,3.35,3.349999905,3.35,3.349999905
30,Montana,MT,1990,3.35,3.349999905,3.689041096,3.689041138,3.8,3.799999952
30,Montana,MT,1991,3.8,3.799999952,4.139041096,4.139040947,4.25,4.25
30,Montana,MT,1992,4.25,4.25,4.25,4.25,4.25,4.25
30,Montana,MT,1993,4.25,4.25,4.25,4.25,4.25,4.25
30,Montana,MT,1994,4.25,4.25,4.25,4.25,4.25,4.25
30,Montana,MT,1995,4.25,4.25,4.25,4.25,4.25,4.25
30,Montana,MT,1996,4.25,4.25,4.37568306,4.375682831,4.75,4.75
30,Montana,MT,1997,4.75,4.75,4.88369863,4.883698463,5.15,5.150000095
30,Montana,MT,1998,5.15,5.150000095,5.15,5.150000095,5.15,5.150000095
30,Montana,MT,1999,5.15,5.150000095,5.15,5.150000095,5.15,5.150000095
30,Montana,MT,2000,5.15,5.150000095,5.15,5.150000095,5.15,5.150000095
30,Montana,MT,2001,5.15,5.150000095,5.15,5.150000095,5.15,5.150000095
30,Montana,MT,2002,5.15,5.150000095,5.15,5.150000095,5.15,5.150000095
30,Montana,MT,2003,5.15,5.150000095,5.15,5.150000095,5.15,5.150000095
30,Montana,MT,2004,5.15,5.150000095,5.15,5.150000095,5.15,5.150000095
30,Montana,MT,2005,5.15,5.150000095,5.15,5.150000095,5.15,5.150000095
30,Montana,MT,2006,5.15,5.150000095,5.15,5.150000095,5.15,5.150000095
30,Montana,MT,2007,5.15,6.150000095,5.458767123,6.150000095,5.85,6.150000095
30,Montana,MT,2008,5.85,6.25,6.157923497,6.381967068,6.55,6.550000191
30,Montana,MT,2009,6.55,6.900000095,6.858767123,7.054383755,7.25,7.25
30,Montana,MT,2010,7.25,7.25,7.25,7.25,7.25,7.25
30,Montana,MT,2011,7.25,7.349999905,7.25,7.349999905,7.25,7.349999905
30,Montana,MT,2012,7.25,7.650000095,7.25,7.650000095,7.25,7.650000095
30,Montana,MT,2013,7.25,7.800000191,7.25,7.800000191,7.25,7.800000191
30,Montana,MT,2014,7.25,7.900000095,7.25,7.900000095,7.25,7.900000095
30,Montana,MT,2015,7.25,8.050000191,7.25,8.050000191,7.25,8.050000191
30,Montana,MT,2016,7.25,8.050000191,7.25,8.050000191,7.25,8.050000191
37,North Carolina,NC,1974,2,2,2,2,2,2
37,North Carolina,NC,1975,2.1,2.099999905,2.1,2.099999905,2.1,2.099999905
37,North Carolina,NC,1976,2.3,2.299999952,2.3,2.299999952,2.3,2.299999952
37,North Carolina,NC,1977,2.3,2.299999952,2.3,2.299999952,2.3,2.299999952
37,North Carolina,NC,1978,2.65,2.650000095,2.65,2.650000095,2.65,2.650000095
37,North Carolina,NC,1979,2.9,2.900000095,2.9,2.900000095,2.9,2.900000095
37,North Carolina,NC,1980,3.1,3.099999905,3.1,3.099999905,3.1,3.099999905
37,North Carolina,NC,1981,3.35,3.349999905,3.35,3.349999905,3.35,3.349999905
37,North Carolina,NC,1982,3.35,3.349999905,3.35,3.349999905,3.35,3.349999905
37,North Carolina,NC,1983,3.35,3.349999905,3.35,3.349999905,3.35,3.349999905
37,North Carolina,NC,1984,3.35,3.349999905,3.35,3.349999905,3.35,3.349999905
37,North Carolina,NC,1985,3.35,3.349999905,3.35,3.349999905,3.35,3.349999905
37,North Carolina,NC,1986,3.35,3.349999905,3.35,3.349999905,3.35,3.349999905
37,North Carolina,NC,1987,3.35,3.349999905,3.35,3.349999905,3.35,3.349999905
37,North Carolina,NC,1988,3.35,3.349999905,3.35,3.349999905,3.35,3.349999905
37,North Carolina,NC,1989,3.35,3.349999905,3.35,3.349999905,3.35,3.349999905
37,North Carolina,NC,1990,3.35,3.349999905,3.689041096,3.689041138,3.8,3.799999952
37,North Carolina,NC,1991,3.8,3.799999952,4.139041096,4.139040947,4.25,4.25
37,North Carolina,NC,1992,4.25,4.25,4.25,4.25,4.25,4.25
37,North Carolina,NC,1993,4.25,4.25,4.25,4.25,4.25,4.25
37,North Carolina,NC,1994,4.25,4.25,4.25,4.25,4.25,4.25
37,North Carolina,NC,1995,4.25,4.25,4.25,4.25,4.25,4.25
37,North Carolina,NC,1996,4.25,4.25,4.37568306,4.375682831,4.75,4.75
37,North Carolina,NC,1997,4.75,4.75,4.88369863,4.883698463,5.15,5.150000095
37,North Carolina,NC,1998,5.15,5.150000095,5.15,5.150000095,5.15,5.150000095
37,North Carolina,NC,1999,5.15,5.150000095,5.15,5.150000095,5.15,5.150000095
37,North Carolina,NC,2000,5.15,5.150000095,5.15,5.150000095,5.15,5.150000095
37,North Carolina,NC,2001,5.15,5.150000095,5.15,5.150000095,5.15,5.150000095
37,North Carolina,NC,2002,5.15,5.150000095,5.15,5.150000095,5.15,5.150000095
37,North Carolina,NC,2003,5.15,5.150000095,5.15,5.150000095,5.15,5.150000095
37,North Carolina,NC,2004,5.15,5.150000095,5.15,5.150000095,5.15,5.150000095
37,North Carolina,NC,2005,5.15,5.150000095,5.15,5.150000095,5.15,5.150000095
37,North Carolina,NC,2006,5.15,5.150000095,5.15,5.150000095,5.15,5.150000095
37,North Carolina,NC,2007,5.15,6.150000095,5.458767123,6.150000095,5.85,6.150000095
37,North Carolina,NC,2008,5.85,6.150000095,6.157923497,6.325956345,6.55,6.550000191
37,North Carolina,NC,2009,6.55,6.550000191,6.858767123,6.858767033,7.25,7.25
37,North Carolina,NC,2010,7.25,7.25,7.25,7.25,7.25,7.25
37,North Carolina,NC,2011,7.25,7.25,7.25,7.25,7.25,7.25
37,North Carolina,NC,2012,7.25,7.25,7.25,7.25,7.25,7.25
37,North Carolina,NC,2013,7.25,7.25,7.25,7.25,7.25,7.25
37,North Carolina,NC,2014,7.25,7.25,7.25,7.25,7.25,7.25
37,North Carolina,NC,2015,7.25,7.25,7.25,7.25,7.25,7.25
37,North Carolina,NC,2016,7.25,7.25,7.25,7.25,7.25,7.25
38,North Dakota,ND,1974,2,2,2,2,2,2
38,North Dakota,ND,1975,2.1,2.099999905,2.1,2.099999905,2.1,2.099999905
38,North Dakota,ND,1976,2.3,2.299999952,2.3,2.299999952,2.3,2.299999952
38,North Dakota,ND,1977,2.3,2.299999952,2.3,2.299999952,2.3,2.299999952
38,North Dakota,ND,1978,2.65,2.650000095,2.65,2.650000095,2.65,2.650000095
38,North Dakota,ND,1979,2.9,2.900000095,2.9,2.900000095,2.9,2.900000095
38,North Dakota,ND,1980,3.1,3.099999905,3.1,3.099999905,3.1,3.099999905
38,North Dakota,ND,1981,3.35,3.349999905,3.35,3.349999905,3.35,3.349999905
38,North Dakota,ND,1982,3.35,3.349999905,3.35,3.349999905,3.35,3.349999905
38,North Dakota,ND,1983,3.35,3.349999905,3.35,3.349999905,3.35,3.349999905
38,North Dakota,ND,1984,3.35,3.349999905,3.35,3.349999905,3.35,3.349999905
38,North Dakota,ND,1985,3.35,3.349999905,3.35,3.349999905,3.35,3.349999905
38,North Dakota,ND,1986,3.35,3.349999905,3.35,3.349999905,3.35,3.349999905
38,North Dakota,ND,1987,3.35,3.349999905,3.35,3.349999905,3.35,3.349999905
38,North Dakota,ND,1988,3.35,3.349999905,3.35,3.349999905,3.35,3.349999905
38,North Dakota,ND,1989,3.35,3.349999905,3.35,3.369178057,3.35,3.400000095
38,North Dakota,ND,1990,3.35,3.400000095,3.689041096,3.701369762,3.8,3.799999952
38,North Dakota,ND,1991,3.8,3.799999952,4.139041096,4.139040947,4.25,4.25
38,North Dakota,ND,1992,4.25,4.25,4.25,4.25,4.25,4.25
38,North Dakota,ND,1993,4.25,4.25,4.25,4.25,4.25,4.25
38,North Dakota,ND,1994,4.25,4.25,4.25,4.25,4.25,4.25
38,North Dakota,ND,1995,4.25,4.25,4.25,4.25,4.25,4.25
38,North Dakota,ND,1996,4.25,4.25,4.37568306,4.375682831,4.75,4.75
38,North Dakota,ND,1997,4.75,4.75,4.88369863,4.883698463,5.15,5.150000095
38,North Dakota,ND,1998,5.15,5.150000095,5.15,5.150000095,5.15,5.150000095
38,North Dakota,ND,1999,5.15,5.150000095,5.15,5.150000095,5.15,5.150000095
38,North Dakota,ND,2000,5.15,5.150000095,5.15,5.150000095,5.15,5.150000095
38,North Dakota,ND,2001,5.15,5.150000095,5.15,5.150000095,5.15,5.150000095
38,North Dakota,ND,2002,5.15,5.150000095,5.15,5.150000095,5.15,5.150000095
38,North Dakota,ND,2003,5.15,5.150000095,5.15,5.150000095,5.15,5.150000095
38,North Dakota,ND,2004,5.15,5.150000095,5.15,5.150000095,5.15,5.150000095
38,North Dakota,ND,2005,5.15,5.150000095,5.15,5.150000095,5.15,5.150000095
38,North Dakota,ND,2006,5.15,5.150000095,5.15,5.150000095,5.15,5.150000095
38,North Dakota,ND,2007,5.15,5.150000095,5.458767123,5.458766937,5.85,5.849999905
38,North Dakota,ND,2008,5.85,5.849999905,6.157923497,6.157923698,6.55,6.550000191
38,North Dakota,ND,2009,6.55,6.550000191,6.858767123,6.858767033,7.25,7.25
38,North Dakota,ND,2010,7.25,7.25,7.25,7.25,7.25,7.25
38,North Dakota,ND,2011,7.25,7.25,7.25,7.25,7.25,7.25
38,North Dakota,ND,2012,7.25,7.25,7.25,7.25,7.25,7.25
38,North Dakota,ND,2013,7.25,7.25,7.25,7.25,7.25,7.25
38,North Dakota,ND,2014,7.25,7.25,7.25,7.25,7.25,7.25
38,North Dakota,ND,2015,7.25,7.25,7.25,7.25,7.25,7.25
38,North Dakota,ND,2016,7.25,7.25,7.25,7.25,7.25,7.25
31,Nebraska,NE,1974,2,2,2,2,2,2
31,Nebraska,NE,1975,2.1,2.099999905,2.1,2.099999905,2.1,2.099999905
31,Nebraska,NE,1976,2.3,2.299999952,2.3,2.299999952,2.3,2.299999952
31,Nebraska,NE,1977,2.3,2.299999952,2.3,2.299999952,2.3,2.299999952
31,Nebraska,NE,1978,2.65,2.650000095,2.65,2.650000095,2.65,2.650000095
31,Nebraska,NE,1979,2.9,2.900000095,2.9,2.900000095,2.9,2.900000095
31,Nebraska,NE,1980,3.1,3.099999905,3.1,3.099999905,3.1,3.099999905
31,Nebraska,NE,1981,3.35,3.349999905,3.35,3.349999905,3.35,3.349999905
31,Nebraska,NE,1982,3.35,3.349999905,3.35,3.349999905,3.35,3.349999905
31,Nebraska,NE,1983,3.35,3.349999905,3.35,3.349999905,3.35,3.349999905
31,Nebraska,NE,1984,3.35,3.349999905,3.35,3.349999905,3.35,3.349999905
31,Nebraska,NE,1985,3.35,3.349999905,3.35,3.349999905,3.35,3.349999905
31,Nebraska,NE,1986,3.35,3.349999905,3.35,3.349999905,3.35,3.349999905
31,Nebraska,NE,1987,3.35,3.349999905,3.35,3.349999905,3.35,3.349999905
31,Nebraska,NE,1988,3.35,3.349999905,3.35,3.349999905,3.35,3.349999905
31,Nebraska,NE,1989,3.35,3.349999905,3.35,3.349999905,3.35,3.349999905
31,Nebraska,NE,1990,3.35,3.349999905,3.689041096,3.689041138,3.8,3.799999952
31,Nebraska,NE,1991,3.8,3.799999952,4.139041096,4.139040947,4.25,4.25
31,Nebraska,NE,1992,4.25,4.25,4.25,4.25,4.25,4.25
31,Nebraska,NE,1993,4.25,4.25,4.25,4.25,4.25,4.25
31,Nebraska,NE,1994,4.25,4.25,4.25,4.25,4.25,4.25
31,Nebraska,NE,1995,4.25,4.25,4.25,4.25,4.25,4.25
31,Nebraska,NE,1996,4.25,4.25,4.37568306,4.375682831,4.75,4.75
31,Nebraska,NE,1997,4.75,4.75,4.88369863,4.883698463,5.15,5.150000095
31,Nebraska,NE,1998,5.15,5.150000095,5.15,5.150000095,5.15,5.150000095
31,Nebraska,NE,1999,5.15,5.150000095,5.15,5.150000095,5.15,5.150000095
31,Nebraska,NE,2000,5.15,5.150000095,5.15,5.150000095,5.15,5.150000095
31,Nebraska,NE,2001,5.15,5.150000095,5.15,5.150000095,5.15,5.150000095
31,Nebraska,NE,2002,5.15,5.150000095,5.15,5.150000095,5.15,5.150000095
31,Nebraska,NE,2003,5.15,5.150000095,5.15,5.150000095,5.15,5.150000095
31,Nebraska,NE,2004,5.15,5.150000095,5.15,5.150000095,5.15,5.150000095
31,Nebraska,NE,2005,5.15,5.150000095,5.15,5.150000095,5.15,5.150000095
31,Nebraska,NE,2006,5.15,5.150000095,5.15,5.150000095,5.15,5.150000095
31,Nebraska,NE,2007,5.15,5.150000095,5.458767123,5.458766937,5.85,5.849999905
31,Nebraska,NE,2008,5.85,5.849999905,6.157923497,6.157923698,6.55,6.550000191
31,Nebraska,NE,2009,6.55,6.550000191,6.858767123,6.858767033,7.25,7.25
31,Nebraska,NE,2010,7.25,7.25,7.25,7.25,7.25,7.25
31,Nebraska,NE,2011,7.25,7.25,7.25,7.25,7.25,7.25
31,Nebraska,NE,2012,7.25,7.25,7.25,7.25,7.25,7.25
31,Nebraska,NE,2013,7.25,7.25,7.25,7.25,7.25,7.25
31,Nebraska,NE,2014,7.25,7.25,7.25,7.25,7.25,7.25
31,Nebraska,NE,2015,7.25,8,7.25,8,7.25,8
31,Nebraska,NE,2016,7.25,9,7.25,9,7.25,9
33,New Hampshire,NH,1974,2,2,2,2,2,2
33,New Hampshire,NH,1975,2.1,2.099999905,2.1,2.099999905,2.1,2.099999905
33,New Hampshire,NH,1976,2.3,2.299999952,2.3,2.299999952,2.3,2.299999952
33,New Hampshire,NH,1977,2.3,2.299999952,2.3,2.299999952,2.3,2.299999952
33,New Hampshire,NH,1978,2.65,2.650000095,2.65,2.650000095,2.65,2.650000095
33,New Hampshire,NH,1979,2.9,2.900000095,2.9,2.900000095,2.9,2.900000095
33,New Hampshire,NH,1980,3.1,3.099999905,3.1,3.099999905,3.1,3.099999905
33,New Hampshire,NH,1981,3.35,3.349999905,3.35,3.349999905,3.35,3.349999905
33,New Hampshire,NH,1982,3.35,3.349999905,3.35,3.349999905,3.35,3.349999905
33,New Hampshire,NH,1983,3.35,3.349999905,3.35,3.349999905,3.35,3.349999905
33,New Hampshire,NH,1984,3.35,3.349999905,3.35,3.349999905,3.35,3.349999905
33,New Hampshire,NH,1985,3.35,3.349999905,3.35,3.349999905,3.35,3.349999905
33,New Hampshire,NH,1986,3.35,3.349999905,3.35,3.349999905,3.35,3.349999905
33,New Hampshire,NH,1987,3.35,3.450000048,3.35,3.450000048,3.35,3.450000048
33,New Hampshire,NH,1988,3.35,3.549999952,3.35,3.549999952,3.35,3.549999952
33,New Hampshire,NH,1989,3.35,3.650000095,3.35,3.650000095,3.35,3.650000095
33,New Hampshire,NH,1990,3.35,3.75,3.689041096,3.787671089,3.8,3.799999952
33,New Hampshire,NH,1991,3.8,3.849999905,4.139041096,4.151370049,4.25,4.25
33,New Hampshire,NH,1992,4.25,4.25,4.25,4.25,4.25,4.25
33,New Hampshire,NH,1993,4.25,4.25,4.25,4.25,4.25,4.25
33,New Hampshire,NH,1994,4.25,4.25,4.25,4.25,4.25,4.25
33,New Hampshire,NH,1995,4.25,4.25,4.25,4.25,4.25,4.25
33,New Hampshire,NH,1996,4.25,4.25,4.37568306,4.375682831,4.75,4.75
33,New Hampshire,NH,1997,4.75,4.75,4.88369863,4.883698463,5.15,5.150000095
33,New Hampshire,NH,1998,5.15,5.150000095,5.15,5.150000095,5.15,5.150000095
33,New Hampshire,NH,1999,5.15,5.150000095,5.15,5.150000095,5.15,5.150000095
33,New Hampshire,NH,2000,5.15,5.150000095,5.15,5.150000095,5.15,5.150000095
33,New Hampshire,NH,2001,5.15,5.150000095,5.15,5.150000095,5.15,5.150000095
33,New Hampshire,NH,2002,5.15,5.150000095,5.15,5.150000095,5.15,5.150000095
33,New Hampshire,NH,2003,5.15,5.150000095,5.15,5.150000095,5.15,5.150000095
33,New Hampshire,NH,2004,5.15,5.150000095,5.15,5.150000095,5.15,5.150000095
33,New Hampshire,NH,2005,5.15,5.150000095,5.15,5.150000095,5.15,5.150000095
33,New Hampshire,NH,2006,5.15,5.150000095,5.15,5.150000095,5.15,5.150000095
33,New Hampshire,NH,2007,5.15,5.150000095,5.458767123,5.676027298,5.85,6.5
33,New Hampshire,NH,2008,5.85,6.5,6.157923497,6.755327702,6.55,7.25
33,New Hampshire,NH,2009,6.55,7.25,6.858767123,7.25,7.25,7.25
33,New Hampshire,NH,2010,7.25,7.25,7.25,7.25,7.25,7.25
33,New Hampshire,NH,2011,7.25,7.25,7.25,7.25,7.25,7.25
33,New Hampshire,NH,2012,7.25,7.25,7.25,7.25,7.25,7.25
33,New Hampshire,NH,2013,7.25,7.25,7.25,7.25,7.25,7.25
33,New Hampshire,NH,2014,7.25,7.25,7.25,7.25,7.25,7.25
33,New Hampshire,NH,2015,7.25,7.25,7.25,7.25,7.25,7.25
33,New Hampshire,NH,2016,7.25,7.25,7.25,7.25,7.25,7.25
34,New Jersey,NJ,1974,2,2,2,2,2,2
34,New Jersey,NJ,1975,2.1,2.099999905,2.1,2.099999905,2.1,2.099999905
34,New Jersey,NJ,1976,2.3,2.299999952,2.3,2.299999952,2.3,2.299999952
34,New Jersey,NJ,1977,2.3,2.299999952,2.3,2.299999952,2.3,2.299999952
34,New Jersey,NJ,1978,2.65,2.650000095,2.65,2.650000095,2.65,2.650000095
34,New Jersey,NJ,1979,2.9,2.900000095,2.9,2.900000095,2.9,2.900000095
34,New Jersey,NJ,1980,3.1,3.099999905,3.1,3.099999905,3.1,3.099999905
34,New Jersey,NJ,1981,3.35,3.349999905,3.35,3.349999905,3.35,3.349999905
34,New Jersey,NJ,1982,3.35,3.349999905,3.35,3.349999905,3.35,3.349999905
34,New Jersey,NJ,1983,3.35,3.349999905,3.35,3.349999905,3.35,3.349999905
34,New Jersey,NJ,1984,3.35,3.349999905,3.35,3.349999905,3.35,3.349999905
